Time,V1,V2,V3,V4,V5,V6,V7,Amount,Class
91906,1.500971631,0.875507981,-0.503435559,-1.290788866,0.670348703,0.229823155,-1.031392194,238.9420497,1
49811,-0.127695851,-0.388574103,-0.603207896,-0.636859587,-0.237325304,1.289563224,-0.810733253,411.4954995,0
2811,0.555145289,-0.884816367,-0.636525723,0.419660245,-0.492287991,0.035522431,-1.809951658,136.4081586,0
56250,-1.754786841,-0.348984697,0.86631995,-0.793936674,-1.197480686,-0.934920849,0.881524571,93.41854831,0
72082,-0.123893979,-0.355083898,1.607640921,-2.774536865,1.205326732,-1.868022287,0.156746338,340.9752795,0
34754,-1.231958126,-0.077533815,0.582167044,-0.322013177,-0.833221865,1.529490847,0.239109292,267.1640509,0
95742,0.145226777,0.634540288,0.15716235,-0.240993194,-0.585875827,1.04185061,-0.052438307,257.6875305,0
11411,0.235999757,0.579908967,-0.444155358,0.009226434,-1.79172942,0.302076849,0.071766018,129.1279883,0
2911,0.232676358,1.199658676,0.329373146,1.258883373,-0.019861048,1.477993967,1.619139071,18.4052726,0
67270,-0.48012259,-0.811489678,-0.82012172,0.053522798,-0.333294886,0.2239191,-0.768772792,205.7243,0
83763,2.298468862,0.388720123,-1.935765547,0.242937354,0.181857917,-0.531036951,0.278356798,54.17318075,0
8680,-1.268021512,0.727319847,1.63682569,1.055536974,-1.174631677,0.555132245,0.272991143,453.0885862,0
84896,-1.329145827,-0.674220406,-1.00581267,0.010344016,0.734180794,-0.829725676,1.141989228,21.58391141,0
83879,1.654978376,-0.207631053,-0.324832374,2.136520745,-1.839210553,-0.995647818,0.438654813,216.3937762,0
71295,-0.704279131,-1.749977874,0.656357451,-1.263708294,-0.0921775,0.77160711,0.488918845,27.07054627,0
88614,-0.944690688,0.906857695,1.434466869,-0.934147713,0.115488283,0.855758768,-1.258269571,48.67639341,0
11111,2.302911898,-0.215498202,0.257130652,0.613958408,0.057774007,-1.27373828,-0.808902352,329.7744668,0
37504,0.985722717,0.806564177,-1.193710988,1.254313533,0.157754871,-1.236797682,-1.166888404,323.9085192,0
1802,-0.594464548,0.206049518,-0.30134645,-0.200794997,0.788671684,-0.445049694,-2.475871797,17.49304524,0
8155,0.217507906,-0.185165229,-0.678485405,-1.010621171,1.324698705,-0.711304833,0.397199336,1.564606085,0
73656,1.945871285,-1.592802799,-0.038211027,1.760989585,-0.155607928,0.476488763,-0.26162884,40.33022054,0
39384,0.691620681,-1.414952611,1.231984471,-0.792368895,-0.967842635,0.048049838,0.399071689,381.73645,0
47254,1.286148455,-2.593146184,-2.537388596,0.339054451,0.560717282,1.164906258,0.035489281,292.7036599,0
21918,0.804803179,-0.562613483,-0.41138983,1.314151811,-0.280239385,0.317257725,0.240436315,20.02100435,0
85981,0.930253346,2.278248703,-0.484049636,-0.441605223,1.264619712,-0.64457683,1.338115412,244.5604109,0
60713,0.039741696,-1.28794739,-1.256761345,-0.622127837,-0.601966614,-1.891128862,0.007295089,356.3026492,0
30306,0.011348479,-2.631431883,0.585490744,-0.553687742,-0.858010889,0.179455984,0.668989218,434.6067459,0
16646,0.267050385,0.96266892,-1.414975872,0.901551257,0.143793751,-1.71032811,-0.302243686,467.0842088,0
46843,0.734452807,2.363717869,-1.299894279,1.060147705,-1.740417791,-0.656955237,0.82478812,164.3928409,0
96601,-0.283315316,0.297921065,0.851069214,0.033725392,-0.467428714,-0.721726778,-1.239637655,68.78038178,0
90735,0.122053935,0.288732395,1.500571369,1.883082253,-0.329840577,-0.508427115,-1.837556201,119.2260344,0
16371,-0.310345616,-0.309882074,-0.076096769,0.031966559,0.220472321,-1.31603426,2.106660472,388.3095745,0
77371,0.115684822,-1.794257231,-1.217396119,1.292333214,-0.996272096,-0.725276608,1.836304152,485.7706233,0
2049,-1.250996331,-1.450711918,-0.705554092,-0.432001604,-0.879500472,1.145904578,-1.945514496,233.7304151,0
31616,2.605977467,-0.316753329,1.008001947,2.333756534,1.156913691,1.143148488,-0.036113326,153.3712536,0
20932,-0.732940119,-0.50845534,0.116438241,1.570131416,-0.013461455,1.532499775,0.149916343,215.1661004,0
29855,-0.361460725,-0.115172928,-0.101038777,-0.127974636,0.864637184,0.010146526,0.722971582,153.1017592,0
61434,-0.819264394,0.829324824,0.31304971,1.434540209,-0.541787401,0.271219129,1.739208897,128.9872741,0
72694,0.615708749,-0.581837832,-0.037659944,1.383980491,-0.054450962,1.160611418,-1.061410252,297.2816255,0
43016,-0.196002631,0.849716756,1.545712298,1.553041076,0.214534427,-1.470660957,-1.007681826,8.852254206,0
7400,-0.96380751,-0.57528971,-0.749143265,-2.481986336,1.747554908,0.805628507,-0.001171176,130.5165721,0
42642,0.656883366,1.038239593,-0.863959117,0.719351449,-0.21761818,1.302344723,-0.963578034,331.0296568,0
15151,0.791649148,0.086367567,-1.383453518,0.542298769,-0.166268894,-0.888960326,-2.714136779,16.99928546,0
51407,-0.066876324,-0.435830341,-0.539987636,0.471073281,1.098153028,1.382639146,-0.227240065,42.51770644,0
66690,-0.663625951,0.069294061,-1.091975475,0.218346433,-0.379811438,2.05771608,0.857543907,147.4046762,0
4499,2.191066006,-0.293538842,0.218075509,0.24781128,0.284629192,0.777846671,-0.020467386,439.0245945,0
6295,0.340067631,0.113134238,0.020947366,1.283140305,1.010959206,0.594504369,0.624045259,382.6781939,0
59040,-1.274068985,0.758106199,-1.0790755,0.539473374,-0.575841872,-1.119776049,0.481006204,12.05615808,0
12183,1.414040461,-0.087215598,0.589139359,0.216906444,0.340462446,1.069203929,-1.026985625,251.3546955,0
29299,-0.855774749,-0.369568853,1.516812867,1.139381015,1.74555071,-1.025590653,0.068021544,138.0690595,0
12874,2.74187834,-1.123516205,0.357838349,0.418026178,0.921318049,0.369740803,-1.525160649,324.6741839,0
32711,0.079657858,0.579178019,-2.543498183,0.513568427,0.28493307,0.471095107,-0.511910661,361.0553874,0
5539,1.013316036,0.348272226,1.987130971,1.867037109,-0.224321312,-3.296253012,0.050453184,431.568426,0
53351,-2.080017561,-1.181942851,0.746923469,-0.434480713,-0.604318281,0.405803384,-0.001152666,238.2327023,0
61267,-1.284140884,0.835494278,1.956418253,-1.515710338,-0.988185923,2.621474786,-1.290934877,497.2305942,0
48354,1.33385962,-1.198184033,1.090723586,0.072363511,1.50962396,-2.091856422,-1.088995486,490.0130675,0
2557,0.317815066,1.029221791,1.290515419,0.214543345,1.315471045,-0.053891994,0.29095963,441.2011955,0
38360,2.042396423,0.687863327,0.205266894,0.721529029,-0.657114478,-1.947115377,0.827393435,287.8598781,0
82018,0.485175105,0.419665523,-0.262296012,0.107315915,0.337686998,-0.894141439,-0.206967493,199.6052123,0
2200,0.14529624,-0.376995159,0.373481188,0.755119244,0.111326499,-1.929776855,-0.257026679,182.8287688,0
68497,1.713573991,0.575779783,-0.70878508,2.50461668,1.184415461,0.159542327,0.931276,7.050250294,1
46975,1.010136999,1.076371995,0.433880851,0.801514319,0.382801198,0.793604803,-0.772066114,125.3380741,0
21357,-0.196261199,0.592351921,-2.626786257,0.977315301,-0.022818761,0.409738633,1.727029566,359.6853092,0
77505,-1.0941041,-0.670250022,0.042932245,-0.129531408,-0.541685602,-0.930182469,-1.345272705,302.2124178,1
2869,-2.371615665,0.267406982,1.34467612,-1.38525709,0.340867845,-0.609394757,1.048496331,458.2946724,0
61135,-0.43766567,1.132034986,0.094308579,-2.298111587,-0.348182571,0.272272686,0.539167844,25.96111119,0
50108,-1.186335095,2.199098181,1.727482738,-0.518680582,0.220684945,-0.89892399,2.410120522,78.48302499,0
94179,2.597704643,-0.205212974,-0.263745388,-2.580371656,-0.075971079,-1.328795109,-1.12116932,394.8326509,0
90272,-0.650370944,0.857883106,1.002650913,0.513549025,-0.37249188,-0.23912706,-2.334022859,179.895308,0
38467,-0.677709006,1.13448052,-0.878270074,-0.382816984,-0.972740774,-0.944708209,1.249446367,60.05432153,0
23328,-1.521244875,-0.812404999,0.96195662,-1.313374866,0.514195253,0.411557917,-1.471333507,498.228802,0
91412,-0.266317329,1.782078318,0.232594908,0.13087412,0.042570341,1.2986974,0.615776492,393.837901,0
86831,-0.66453493,-1.065184684,-0.219750496,-0.738632194,1.787420855,2.597583403,1.182151081,204.9617773,0
3987,1.737729429,0.808985515,-2.573882115,0.450776254,-1.032344838,0.338066912,0.379760765,411.850391,0
58871,0.168476159,0.30531978,-0.254376776,0.70762633,0.625298192,0.645972163,0.232180887,340.6213312,0
22399,-0.008864023,0.05557556,0.213453019,-0.701834163,-0.082646468,-0.599317343,0.400940035,395.197405,0
46214,-0.134672754,2.546833281,0.828709435,-0.237281181,2.099758398,-0.537376774,0.837421893,407.7879824,0
99522,0.78617492,-0.301255235,1.560949799,0.214895754,0.548971917,1.284056247,0.587068485,43.27961296,0
86416,-0.452328166,-0.317345593,2.035032701,-1.407042214,0.324688582,-0.2763278,-1.216583807,311.863471,0
70271,0.667206094,1.331478807,1.246267343,0.214807523,-0.080102435,0.072947379,1.824999722,4.385990935,1
44064,1.613969821,0.761803778,-0.562090325,-1.431018648,-0.703121055,1.22297567,0.051108035,22.6846669,0
70091,0.46007501,1.282098921,-0.30480409,0.56571698,0.311392793,-0.268627172,0.518341586,452.0860245,0
40818,-0.249731283,0.116869382,0.738915471,-0.435163663,-1.382302609,1.500420438,0.710989018,264.254297,0
45525,-0.953459171,0.316942617,0.51961446,-1.436542734,-1.336284089,0.573029336,1.155927802,368.2150909,0
19830,-0.275123986,1.900935613,1.628345959,-0.579973599,1.012438437,0.455398171,1.052106822,419.4119942,0
17429,0.563078874,-0.83595408,2.479389419,-0.537674581,-1.762124139,-0.648189147,0.131736826,474.843797,0
6893,-1.532527342,-0.102877044,2.267180195,1.068520883,-0.319573558,0.509125995,0.067466485,434.8070711,0
79909,0.831542758,0.798254071,1.4939382,0.173304699,-1.049126491,-0.429045948,0.408610983,242.1724129,0
47333,0.207612688,-0.19586082,0.527902649,-0.956277458,-0.402470692,0.469408856,1.100061006,168.6491834,0
3436,-0.14918916,-0.570145879,1.349325063,1.649066287,0.184545302,-0.101825066,-1.112621685,78.09212487,0
74290,-0.659413411,0.618484513,1.661441014,0.626490402,0.984555291,0.966809571,0.644095422,200.7604198,0
76213,-0.476377701,1.335805666,-0.147300397,-0.336322369,1.21763359,-0.031771173,-0.886322605,183.880296,0
5895,0.597306041,-0.140834363,-0.532660973,-1.553834186,-0.918953219,2.03785755,1.851213525,280.2278461,0
19738,-0.128211526,-0.168589621,-0.767421,-0.424593579,-0.465961937,-0.275546978,0.367314168,333.089195,0
30746,-0.501139967,-0.647688026,-0.876384733,-0.220513085,4.052550122,-0.534574762,-0.416027575,489.1844127,0
49377,0.468563493,-0.295976843,-1.381995323,0.369032331,-0.250014686,0.346113787,0.428716602,364.4647069,0
48404,0.508189777,1.08360608,0.249901709,0.60725651,-0.882210796,1.077871056,0.009201658,322.2305177,0
54045,-1.249175061,0.081062871,-0.999752801,0.806582095,-0.715800763,1.070098485,-0.160186962,168.2111247,0
97888,0.571480697,-0.804990661,-0.783522184,-1.611467431,-0.244139916,0.166781444,-1.809225256,18.21743437,0
39790,2.501698213,0.26236238,0.701255559,0.208504821,-0.392737363,0.339089161,-1.024193003,144.7744393,0
5600,0.469620789,1.051194011,0.181609066,-0.159615825,-0.234370123,0.340538057,-0.140453099,384.4555023,0
94660,-1.699007205,-0.561885664,0.429624941,2.677977276,-0.021426554,-1.077872814,-1.68835414,103.4306985,0
93179,0.177375392,-1.32860522,1.365148762,0.064694439,-0.028407862,1.024073442,-0.587176297,356.3819086,1
40764,-1.830815374,2.19082516,0.864529909,-0.622653198,-0.955486497,-1.257856432,-0.499874763,290.3101414,1
74543,3.167371672,-1.37852935,1.518886581,0.110368857,0.369331021,-1.075998676,-0.779442627,86.75657801,0
45714,2.235674687,-0.359022564,0.079976495,-0.008568288,0.12104695,0.055027085,0.772354814,131.5507783,0
56835,-0.665938483,0.232128512,1.611790591,-1.989039307,0.496581671,-0.319859734,-0.880169319,248.6554981,0
73744,-2.245667199,-0.272427701,0.359736764,0.408304463,-1.714454054,0.796157399,0.088408812,209.7689778,0
56491,-0.878371187,-0.074910845,0.168706261,-0.310558091,0.156844244,0.447352673,-0.353163959,389.5033599,0
18589,-0.180990739,0.576838168,1.461526206,-0.026691215,-1.985596316,0.138201387,-0.118797263,367.4679166,1
43484,-1.761863742,-2.391721658,-0.872153679,-0.873568534,-0.175570894,-1.125533996,1.606400753,287.7126772,0
82989,-0.069022515,-1.266894472,2.023600568,-1.09391423,0.657936293,0.026560105,0.179686352,411.315081,0
36212,-0.187578664,0.044259386,-0.28210002,0.878882334,1.045779152,-0.052511469,0.373032892,281.7721008,0
43525,0.125154697,-0.404217012,-1.218107972,1.108456656,0.334460064,0.222186737,-0.765417087,482.2302391,0
47202,0.229645177,0.129411258,0.653501952,0.418098605,0.675390735,-0.430038005,0.626149677,109.3948255,0
32635,-0.9656176,0.227653283,-0.37732151,-1.810797601,-0.299004962,0.522817538,0.583969907,357.3518648,0
63208,-0.85341404,-2.115919995,2.025807092,0.483063359,-0.50916777,-0.346561038,0.487608667,185.6021219,0
33828,0.045592164,1.273640332,-0.432900819,-1.795936551,2.692758163,0.429113465,-1.209176818,140.204131,0
18711,-0.63099213,-0.498267883,0.314448917,-0.661175635,0.827160312,0.796047574,-0.585247218,91.01335051,0
3420,0.907494768,-0.865513185,-1.425593315,0.865558449,-1.172983851,-0.534595499,1.433580064,276.6992347,0
96752,0.03589455,0.208355296,0.812914245,0.657598482,-1.734663922,-0.77215847,-0.687744466,108.5192469,0
301,1.865003234,0.107160228,-0.777390076,0.456967365,-0.465069449,0.476366156,1.569988026,100.9750749,0
45236,0.820482438,1.196690818,0.69332469,1.312902654,1.191868506,-1.321099681,-0.546396577,495.2754206,0
66235,1.103713869,0.271873163,-0.42834524,0.560015147,0.048739154,1.111664755,0.148216154,401.071961,0
54240,0.132566068,1.158110848,-2.046934687,-2.019019225,-2.224019822,0.010962617,-0.187169234,374.3901333,0
65726,0.157361501,-0.938177375,0.13119009,-0.369530846,-0.177293423,-0.114758402,-0.844805282,397.2362523,0
10492,1.73132058,0.141861055,0.086428517,-0.041608458,-0.00240155,0.546015918,-0.83040898,484.492514,0
6102,-0.378292884,-1.114747707,0.881071574,-0.158741727,-2.415667379,0.48395452,-0.704243006,287.0650677,0
50336,0.546779354,0.097675856,1.556000572,-0.617135175,0.024166152,0.006518075,0.148064281,110.9016948,0
85314,-0.266237532,-0.114287956,1.91240941,-1.030156133,-1.013368008,0.878616411,0.890417524,431.2426107,1
26641,-0.268636058,-0.157297425,0.864154213,2.400744969,-1.835546411,-0.672388305,0.083156653,371.622634,0
34584,-1.168896266,-0.148527552,0.278619192,-0.388744825,1.60450758,0.712356493,-0.033378237,207.7398479,0
32745,-0.742514351,0.73638947,-1.42733359,2.351602053,-1.057602201,-1.078623472,1.210378055,237.3111798,0
23093,-0.928269451,-1.607359657,0.202020937,-1.141290405,-0.667284735,0.510648991,0.041338177,206.2149468,0
66105,0.594368809,-0.899787863,0.21494017,0.657060069,-0.680582886,-0.327873296,-0.542863605,465.041138,0
51885,1.040205928,-0.040571827,-0.19864026,0.229641416,0.002238751,-1.311086062,-0.997741079,172.4222741,0
36631,-0.094753374,-1.178663089,0.632967651,-0.921949527,1.766310607,0.256642817,1.270447284,481.778655,0
72991,0.22962793,0.046114106,1.121905711,-0.46755711,-1.19618687,-0.034426493,-0.32939751,455.2256139,0
4014,-0.152471355,-0.050852521,-0.818403931,-0.015130069,-0.306803514,-1.542725509,-0.578573794,315.63005,0
11093,-0.81077592,-1.403756645,-0.833984354,-0.844116617,0.120861879,-2.113665543,-0.665043224,290.3310648,0
18070,0.862263025,-1.453165146,-0.139292012,-0.256140594,-0.868791747,-0.152263833,1.214190555,185.6745508,0
35777,0.652534694,-2.623788236,-0.615229191,-2.364902425,-0.322886405,1.618225961,-0.572973993,10.15085612,0
56958,-1.892545985,-1.22067005,-1.641253202,0.71151599,0.594499807,0.321015008,0.990462758,64.68396993,0
82074,-0.283109001,0.014323258,-0.996592736,1.227151674,-0.755704987,-0.668303237,-0.23040791,377.3614304,0
10729,-0.882027341,0.156187823,-1.232321147,0.454363707,-0.338642509,1.081869516,-1.208380331,236.2985232,0
99713,-0.39093857,0.20189956,1.208450508,2.264258128,-0.431353927,0.907223618,-0.332491694,75.76922896,0
45017,-0.670431567,-0.777918813,1.702827006,0.682096228,-0.103806681,1.271579078,-0.032793134,132.7164662,0
66320,-0.046420371,-0.018303484,-1.095433457,1.142809639,0.243151715,0.683897764,-0.115170793,473.970613,0
27751,-0.329914735,0.397244609,0.546073513,1.238362833,0.586560768,0.885902323,-0.139983703,184.1992848,0
78069,-0.351140694,-1.26803555,0.873516424,-2.751013357,1.937554302,0.731108531,-0.321944943,453.9332907,0
54748,1.107388428,0.123329074,-1.492268787,0.423673199,-2.658476432,-0.477504947,-0.78500996,153.0132803,0
5801,0.557178661,0.656481212,0.160978947,-1.38293495,-0.167391339,-1.637280739,0.010737564,272.0668271,1
19190,-0.70389465,-0.49077213,2.533516165,-1.180903452,-1.364436072,-0.521135396,0.540948421,11.2180646,0
49689,-0.555546733,1.06223433,0.677146866,-1.006973272,-0.385370001,1.104936977,-1.462595761,261.4156801,0
50993,0.491793055,-0.467434344,-0.245300541,-0.3127158,0.880867331,-0.381010836,1.299062218,318.8340633,0
29592,0.490419572,-0.860060855,-0.560186525,0.650459961,1.197792522,-0.145459051,-3.696621906,117.9182446,0
10647,-0.603780239,0.556841179,-2.022461585,0.433989825,1.244714577,-1.165784933,0.075248575,289.8896509,0
8716,-0.233990667,2.033293769,0.470473656,-0.012581383,1.235292515,-0.551089572,0.466086935,323.9367183,0
88891,1.84680604,0.085353619,1.947816787,0.722683441,-0.173935072,-0.009089167,-0.60335281,343.7561531,0
87545,-0.586548089,0.634907804,-0.813543754,0.783486322,1.398530275,0.492562178,-2.125834771,388.4252577,0
89912,1.910804588,-0.508717221,-1.93558468,0.442624189,1.596849795,-0.458660967,-0.0967241,156.3582822,0
70316,1.103666943,-1.24161622,-0.664224181,-1.724504786,0.138800455,-0.528537426,0.169695925,284.3207013,0
2368,1.725416275,0.166265646,0.881599746,-0.739332789,1.177236602,0.842175565,-1.148718735,490.8079359,0
77575,-0.629071972,0.324399972,-0.428500005,0.026327834,0.041237019,0.325266526,-0.830133411,449.1739412,0
6655,-0.168555874,-0.35791109,-0.820468093,0.733452883,1.410232516,0.448672465,0.962712096,476.3800486,0
70031,-0.449163809,0.631056518,0.019154915,-1.328579658,-0.161663237,1.528320586,0.11768176,193.6820629,1
76429,1.126753192,-0.65408001,0.229700747,-0.01134519,-0.609520482,-0.505074388,-1.508676989,393.6771248,0
91083,-0.567683773,-0.902086266,-1.388390141,-1.565624456,-1.11999143,-0.04901917,0.449829918,310.3290779,0
87922,0.731215493,1.06064293,-0.217283697,1.025917986,-0.173629033,0.551159774,-0.930518832,42.28480645,0
55766,0.678299411,1.065347627,-0.497267614,0.242347278,0.084388194,-0.871507362,-0.774762433,412.1662142,0
13403,-0.048029531,-0.634343106,-0.640904349,-1.346136036,-0.945852661,0.229049738,0.197657393,338.8735369,0
32097,1.298659734,1.71885049,-1.017036669,-1.352728538,-0.250108459,0.022196497,0.104490028,100.2597624,0
78657,0.10767987,-0.287106693,0.941257855,0.387431872,-0.526549309,2.777299412,-0.402606541,40.78954016,0
10966,0.834085719,0.084782865,-0.644386929,1.374798915,-1.076975546,0.099869502,-0.504209375,418.6740432,1
99157,-0.494703369,-0.084652542,-1.994945286,-1.096785837,1.035884662,1.156939766,-0.250799039,40.37201292,0
93848,-0.723436814,0.523760217,0.264297822,0.786604109,1.211903603,0.829943214,-0.780593493,46.58557882,0
52921,0.731145529,0.271421494,0.725199473,-0.542237718,1.031432678,-1.156561603,1.089012252,214.2767357,0
49726,0.430840244,0.257962162,-0.796016065,0.823194103,-0.084155791,-1.548823838,-1.569193699,68.26411638,0
50300,0.243307664,-1.019561632,-0.55966269,0.68319091,-0.022382805,0.247014605,-0.240878595,456.9211291,0
22677,-0.343688348,-1.688562317,-0.64905372,0.155299841,-1.063173356,1.257334662,-1.459405073,235.6716842,1
55609,1.549209477,1.142160028,-0.346653361,-1.834391306,0.414632895,0.28791482,0.936001747,285.0063393,0
96825,-1.116585804,-0.545445999,1.106850182,0.68118565,0.169631706,0.078851804,-0.242310334,464.1249386,0
56661,-1.17134301,-0.049033373,-0.114059172,0.502019271,2.843947397,-0.284086653,-1.056668593,265.6013496,0
31024,0.942166505,0.32679891,0.839593546,0.410429753,1.087102362,-1.323961247,0.685047626,177.4419818,0
70313,0.860096384,1.629009603,-0.968831632,0.195674063,0.315244927,-0.960520718,-2.291930677,398.7803978,0
53006,0.353762779,0.161357925,-0.38369042,-0.878786888,-0.041609311,-1.622313689,0.280884025,221.9822485,0
95285,-0.287952222,-0.394797563,0.954013816,1.082962771,1.001306537,-1.103046599,1.151289189,159.9162434,0
15338,0.502422129,-0.523544381,-0.805605398,0.898139721,-0.91573867,-0.526008237,0.179543558,361.8914998,0
68027,1.720830297,-0.037356841,1.012136461,-1.075422777,1.139637812,0.776016022,-0.506510447,401.0012326,0
92772,2.515546208,-0.90936477,-0.628384091,1.314295011,-1.0871435,-0.445067261,-1.242181962,396.0663676,0
80135,-1.656413705,0.028875723,-0.321662515,0.131669435,-0.561523857,0.255625786,1.082514635,488.8595327,0
19508,-0.418920119,-0.052019688,1.670162587,0.129136953,-1.838179499,0.135229211,0.927421858,393.5468075,0
3051,-0.481773263,1.641526949,-0.435818977,-0.176355336,0.614076223,0.499048835,-0.645361831,385.1967845,0
48747,1.626519472,-0.083601139,0.145345803,-0.077993397,0.249929026,-1.034814932,-0.618637514,428.8851416,0
87142,-2.481294987,-1.924488161,0.616436423,1.370899188,-0.561483025,1.059193715,1.1867671,1.092412452,0
87235,0.513835193,2.67351097,0.22650865,1.033074985,-0.929138791,-1.407176985,0.531613147,181.8532742,0
54021,-0.256810308,0.956833731,0.255053349,1.011847084,1.378722227,-0.447813202,-1.78658434,369.0639449,0
66412,1.63811275,2.082348744,-0.056539744,0.184564353,-0.133603938,-0.020905408,-0.195702405,300.2597865,0
58335,1.50103884,-1.157319987,-1.302239209,0.889171724,-0.767295375,0.760144848,-0.232556448,89.60842931,0
56179,0.365506735,-0.221826781,0.34828933,-0.834313074,1.921932964,1.379309336,0.247634473,152.5628115,0
32093,-1.579723071,0.674401241,-0.732468457,0.583442978,-0.657062919,0.76803152,0.006046016,169.0595129,0
69678,-0.573889482,0.536391372,0.775767217,-0.153488032,1.138617071,1.415916357,-0.512711162,284.3462275,0
80738,-0.464391077,0.306937707,1.372061424,-2.059804987,-1.150990564,-0.82917593,0.178359652,415.9675499,0
39734,-1.326454794,-2.199610719,-1.805557261,-1.586101659,-0.35494623,1.19037048,-0.447777663,466.3133981,0
72615,1.154584282,-1.712439458,1.373807827,-0.66297878,0.502291225,1.01865673,3.414187026,375.296114,0
73523,-1.453426497,1.517520109,-0.411057792,0.415153984,-0.05783695,-2.396275057,0.122727901,421.6322447,0
94476,1.965327508,1.695329533,-0.130949222,-0.662079788,0.243763022,-0.220464244,-0.014699469,235.5778833,0
17019,1.962822634,-0.106651291,-0.912387453,-0.591116737,-0.538834846,0.602037423,1.842807558,195.4978845,0
83613,-0.385060262,1.390427474,0.188467729,0.763260922,-1.597796152,-0.515413865,-1.364343393,196.9615575,0
91794,0.32849537,-1.023227766,0.066814883,-0.555012119,1.465576384,-1.085825172,-0.109972874,308.4032256,0
86672,-0.072283478,-0.794426053,1.076922825,1.330807242,-0.477828377,2.114175218,-0.949603087,62.99411607,0
73847,0.9018248,-1.102280322,-0.741393277,1.16512374,0.289012456,0.111040151,0.635010057,290.1675972,0
82750,1.274677339,-0.849919546,1.660802402,0.021881321,0.701957492,0.138405434,-0.494349482,332.9012972,0
79634,0.257996992,0.72269601,0.664714086,0.753461452,0.308758204,-1.308994115,0.580093735,220.0154614,0
28251,0.46911671,-0.862352373,0.090968977,0.617240454,-0.708591267,-0.612360996,0.508050998,476.6304212,0
25945,-0.620604264,2.23974304,-0.180784364,-0.245665276,1.159764962,-0.897840629,0.780372262,304.4984229,0
90852,0.436713967,0.460070606,-0.306569447,0.861634663,0.513679175,1.07897523,0.524518793,110.7797366,0
32217,0.162762079,1.084527046,-0.241343774,1.008902055,0.19877365,0.504633621,-0.224039394,240.1289125,0
8308,-0.911794489,0.489940583,0.168401957,-0.952435231,0.175584804,-0.570563693,-1.397652707,338.0268141,0
5949,-0.014037109,1.21426965,-0.208999961,0.153548638,1.682262344,0.560500239,1.009084941,162.4909332,0
51990,-0.383182518,-0.868,-0.640529457,0.142503823,-0.730062219,-0.253520146,1.409027425,40.74116154,0
1150,-0.609495582,1.446933538,0.174459295,0.849619467,0.415255828,0.234490718,-0.937868311,292.1343817,0
89480,-1.146491208,0.140938886,-0.836288119,-0.44385835,-0.528629492,0.229763887,0.735877362,473.9872141,0
74740,0.062502733,1.209266111,0.322466901,-0.597760333,-1.936305806,0.42026721,-1.170362748,243.0509208,0
66617,-0.780474006,-1.439564053,-0.223067035,0.16899966,-1.962734525,0.299651923,0.203432175,453.1484312,0
94841,-0.471108172,0.180583207,0.696730909,1.181359223,-1.014636375,0.421049651,0.409420486,417.6767706,0
16896,1.075124275,0.145238717,0.989074211,-1.199377115,-0.658443166,1.25580831,-0.426219774,74.55897903,0
46175,0.632116101,-0.619236465,0.98868056,-1.024806153,2.172949749,0.640562753,0.095071437,354.376791,0
7805,-0.978766648,0.31311883,0.318105056,-0.520504908,0.698388434,-0.336901763,0.848203171,218.297297,0
5237,0.351891068,1.539606848,0.434831221,-0.342577072,0.788343021,-0.097952746,-0.109416505,125.8729163,0
20056,0.132780698,-0.696152359,-0.322751026,-1.765582802,-0.637078506,1.230170588,-0.675137505,343.7822395,0
45543,1.701696209,0.961854356,0.677639688,1.498195287,0.06132717,0.112422455,-1.223779213,371.5876986,0
56556,1.383145001,-1.127423056,0.790501361,-0.130306591,2.306152985,-0.374018417,-0.390764366,90.76826305,0
3343,-1.533748726,2.109444595,-1.567329154,-0.280104524,-1.214417674,-0.631138342,-1.174721581,457.3078963,0
13500,0.861127669,0.784600318,0.378347196,1.622637538,0.456238797,0.273038108,-0.377384022,375.8224747,0
53222,1.265197252,1.725117332,1.368129808,0.717793495,1.611295767,-0.854856803,-0.465242463,466.7543741,0
29375,0.559359209,0.672060519,-0.356290295,-0.535421877,0.965943085,1.284795424,0.80410497,159.2195362,0
9662,-0.335412144,0.390613178,-0.574546976,0.164607845,1.801539614,-1.037818354,0.073475016,469.7281729,0
16964,2.413393915,0.79293294,-0.419863461,-0.041737132,0.212865257,1.478067726,2.54725969,184.8903113,0
59638,0.651409281,-0.136447463,-1.504875993,1.448350857,0.603453025,-0.285230316,-2.013589237,27.93091095,1
73666,1.976544274,-1.617833906,0.125983954,-0.167424202,0.109774387,-1.076737354,0.313371432,381.721725,0
85067,1.351478429,0.447399346,0.02996544,-1.442059542,0.533345559,0.189175739,-0.451556285,352.0505639,0
67215,0.46413466,-0.755503335,0.197026833,-1.877224107,-0.915206412,-0.953039158,-0.95604062,299.3575851,0
69042,-0.579700911,-1.101661915,0.415976621,1.475161347,0.792348409,0.034371761,-0.029769495,245.4569784,0
13284,-0.024104878,0.636293168,-0.797993402,-0.788614698,0.294248313,-0.577543532,-0.104616932,17.05046989,0
72789,-0.221912453,-0.279108475,0.273199199,0.670211656,0.062659366,0.945073268,1.077812817,312.6740285,0
84664,-1.214518956,1.027704407,0.44319866,0.071763431,1.746391638,0.13674961,0.091258447,209.000473,0
93468,0.650281575,-0.788940769,-0.488391731,-0.416654788,-0.265385399,-1.188500832,-0.692801588,280.544492,0
